"genome"	"mean_coverage_bin"	"3-Hydroxypropionate bi-cycle"	"Acetyl-CoA pathway, CO2 => acetyl-CoA"	"Citrate cycle (TCA cycle, Krebs cycle)"	"Dicarboxylate-hydroxybutyrate cycle"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"	"Glyoxylate cycle"	"Hydroxypropionate-hydroxybutylate cycle"	"Methanogenesis, CO2 => methane"	"Pentose phosphate pathway (Pentose phosphate cycle)"	"Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)"	"Reductive citrate cycle (Arnon-Buchanan cycle)"	"Reductive pentose phosphate cycle (Calvin cycle)"	"Complex I: NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria"	"Complex I: NADH dehydrogenase (ubiquinone) 1 alpha subcomplex"	"Complex I: NADH:quinone oxidoreductase, prokaryotes"	"Complex II: Fumarate reductase, prokaryotes"	"Complex II: Succinate dehydrogenase (ubiquinone)"	"Complex II: Succinate dehydrogenase, prokaryotes"	"Complex III: Cytochrome bc1 complex"	"Complex III: Cytochrome bc1 complex respiratory unit"	"Complex III: Cytochrome bd ubiquinol oxidase"	"Complex IV High affinity: Cytochrome bd ubiquinol oxidase"	"Complex IV High affinity: Cytochrome c oxidase, cbb3-type"	"Complex IV Low affinity: Cytochrome aa3-600 menaquinol oxidase"	"Complex IV Low affinity: Cytochrome c oxidase"	"Complex IV Low affinity: Cytochrome c oxidase, prokaryotes"	"Complex IV Low affinity: Cytochrome o ubiquinol oxidase"	"Complex V: F-type ATPase, eukaryotes"	"Complex V: F-type ATPase, prokaryotes and chloroplasts"	"Complex V: V-type ATPase, eukaryotes"	"Complex V: V/A-type ATPase, prokaryotes"	"CAZy: Alpha-galactans"	"CAZy: Alpha-mannan"	"CAZy: Amorphous Cellulose"	"CAZy: Arabinan"	"CAZy: Arabinose cleavage"	"CAZy: Beta-galactan (pectic galactan)"	"CAZy: Beta-mannan"	"CAZy: Chitin"	"CAZy: Crystalline Cellulose"	"CAZy: Fucose Cleavage"	"CAZy: Mixed-Linkage glucans"	"CAZy: Mucin"	"CAZy: Pectin"	"CAZy: Polyphenolics"	"CAZy: Rhamnose cleavage"	"CAZy: Starch"	"CAZy: Sulf-Polysachharides"	"CAZy: Xylans"	"CAZy: Xyloglucan"	"Methanogenesis and methanotrophy: Key functional gene"	"Methanogenesis and methanotrophy: acetate => methane, pt 1"	"Methanogenesis and methanotrophy: acetate => methane, pt 2"	"Methanogenesis and methanotrophy: acetate => methane, pt 3"	"Methanogenesis and methanotrophy: dimethylamine => monomethylamine"	"Methanogenesis and methanotrophy: methane => methanol, with oxygen (mmo)"	"Methanogenesis and methanotrophy: methane => methanol, with oxygen (pmo)"	"Methanogenesis and methanotrophy: methanol => methane"	"Methanogenesis and methanotrophy: monomethylamine => ammonia"	"Methanogenesis and methanotrophy: putative but not defining CO2 => methane"	"Methanogenesis and methanotrophy: trimethylamine => dimethylamine"	"Nitrogen metabolism: Bacterial (aerobic-specific) ammonia oxidation"	"Nitrogen metabolism: Bacterial (anaerobic-specific) ammonia oxidation"	"Nitrogen metabolism: Bacterial/Archaeal ammonia oxidation"	"Nitrogen metabolism: Dissimilatory nitrite reduction to ammonia (DNRA)"	"Nitrogen metabolism: Nitrogen fixation altennative"	"Nitrogen metabolism: ammonia => nitrite"	"Nitrogen metabolism: nitrate => nitrite"	"Nitrogen metabolism: nitric oxide => nitrous oxide"	"Nitrogen metabolism: nitrite => nitrate"	"Nitrogen metabolism: nitrite => nitric oxide"	"Nitrogen metabolism: nitrogen => ammonia"	"Nitrogen metabolism: nitrous oxide => nitrogen"	"Other Reductases: TMAO reductase"	"Other Reductases: arsenate reduction, pt 1"	"Other Reductases: arsenate reduction, pt 2"	"Other Reductases: mercury reduction"	"Other Reductases: selenate/Chlorate reduction"	"Photosynthesis: Photosystem I"	"Photosynthesis: Photosystem II"	"SCFA and alcohol conversions: Alcohol production"	"SCFA and alcohol conversions: Butyrate, pt 1"	"SCFA and alcohol conversions: Butyrate, pt 2"	"SCFA and alcohol conversions: Propionate, pt 1"	"SCFA and alcohol conversions: Propionate, pt 2"	"SCFA and alcohol conversions: acetate, pt 1"	"SCFA and alcohol conversions: acetate, pt 2"	"SCFA and alcohol conversions: acetate, pt 3"	"SCFA and alcohol conversions: lactate D"	"SCFA and alcohol conversions: lactate L"	"SCFA and alcohol conversions: pyruvate => acetyl CoA v1"	"SCFA and alcohol conversions: pyruvate => acetyl CoA v2"	"SCFA and alcohol conversions: pyruvate => acetylCoA f+ formate v3"	"Sulfur metabolism: Thiosulfate oxidation by SOX complex, thiosulfate => sulfate"	"Sulfur metabolism: dissimilatory sulfate reduction (and oxidation) sulfate => sulfide"	"Sulfur metabolism: tetrathionate => thiosulfate"	"Sulfur metabolism: thiosulfate => sulfite"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"Sample_site"	"phylum_family_genome"	"family_genus_genome"	"genus_species_genome"
"STB_5"	2.46435803630363	0	0	0.25	0.0769230769230769	0.5	0.555555555555556	0	0.0714285714285714	0	0.857142857142857	0.285714285714286	0.4	0.363636363636364	0	0	0.181818181818182	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Marinisomatota"	"c__AB16"	"o__AB16"	"f__46-47"	"g__"	"s__"	"B"	"p__Marinisomatota , f__46-47 ( STB_5 )"	"f__46-47 , g__ ( STB_5 )"	"g__ , s__ ( STB_5 )"
"STB_50"	6.91184292241379	0	0	0.875	0.307692307692308	0.5	1	0.4	0	0	1	0.285714285714286	0.6	0.909090909090909	0	0	0.928571428571429	0	0	1	0.3	1	0.666666666666667	0.666666666666667	1	0	0	0	0	0	0.875	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Halothiobacillales"	"f__Halothiobacillaceae"	"g__Halothiobacillus"	"s__"	"B"	"p__Proteobacteria , f__Halothiobacillaceae ( STB_50 )"	"f__Halothiobacillaceae , g__Halothiobacillus ( STB_50 )"	"g__Halothiobacillus , s__ ( STB_50 )"
"STB_51"	48.5362921515151	0.25	0	0.875	0.461538461538462	0	0.777777777777778	0.6	0	0	0.714285714285714	0.428571428571429	0.7	0.909090909090909	0	0	1	0	0	1	0.3	1	0	0	0.75	0	0	0	0	0	1	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Gallionellaceae"	"g__Gallionella"	"s__"	"B"	"p__Proteobacteria , f__Gallionellaceae ( STB_51 )"	"f__Gallionellaceae , g__Gallionella ( STB_51 )"	"g__Gallionella , s__ ( STB_51 )"
"STB_52"	4.23734408974359	0	0	0.875	0.538461538461538	0.5	0.777777777777778	0.8	0.142857142857143	0.125	1	0.142857142857143	0.6	0.818181818181818	0	0	0.923076923076923	0	0	0.75	0	0	0	0	1	0	0.133333333333333	0.333333333333333	0	0	0.875	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Bdellovibrionota"	"c__Bacteriovoracia"	"o__Bacteriovoracales"	"f__Bacteriovoracaceae"	"g__Bacteriovorax"	"s__"	"B"	"p__Bdellovibrionota , f__Bacteriovoracaceae ( STB_52 )"	"f__Bacteriovoracaceae , g__Bacteriovorax ( STB_52 )"	"g__Bacteriovorax , s__ ( STB_52 )"
"STB_53"	11.0462261243243	0	0	1	0.538461538461538	0	0.777777777777778	0.6	0	0	0.714285714285714	0.285714285714286	0.8	0.909090909090909	0	0	0.928571428571429	0	0	1	0.3	1	0	0	0.666666666666667	0	0	0	0	0	0.875	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	"d__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Gallionellaceae"	"g__Gallionella"	"s__"	"B"	"p__Proteobacteria , f__Gallionellaceae ( STB_53 )"	"f__Gallionellaceae , g__Gallionella ( STB_53 )"	"g__Gallionella , s__ ( STB_53 )"
"STB_54"	12.1286779318182	0	0	0.375	0.0769230769230769	0.25	1	0.2	0	0	0.571428571428571	0.142857142857143	0.4	0.636363636363636	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0.222222222222222	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Omnitrophota"	"c__koll11"	"o__UBA1560"	"f__Omnitrophaceae_A"	"g__"	"s__"	"B"	"p__Omnitrophota , f__Omnitrophaceae_A ( STB_54 )"	"f__Omnitrophaceae_A , g__ ( STB_54 )"	"g__ , s__ ( STB_54 )"
"STB_55"	2.70480475977654	0	0	0.375	0.153846153846154	0.25	0.777777777777778	0	0	0	0.285714285714286	0	0.5	0.545454545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444444444444444	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Omnitrophota"	"c__koll11"	"o__4484-171"	"f__4484-171"	"g__"	"s__"	"B"	"p__Omnitrophota , f__4484-171 ( STB_55 )"	"f__4484-171 , g__ ( STB_55 )"	"g__ , s__ ( STB_55 )"
"STB_56"	2.94203243089431	0	0.5	0.25	0.0769230769230769	0.25	0.777777777777778	0	0	0.125	0.571428571428571	0.571428571428571	0.4	0.636363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.111111111111111	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Omnitrophota"	"c__koll11"	"o__GIF10"	"f__UBA6249"	"g__"	"s__"	"B"	"p__Omnitrophota , f__UBA6249 ( STB_56 )"	"f__UBA6249 , g__ ( STB_56 )"	"g__ , s__ ( STB_56 )"
"STB_57"	9.93635990384615	0	0	0.75	0.384615384615385	0.75	1	0.2	0.0714285714285714	0.125	1	0.285714285714286	0.8	0.636363636363636	0	0	0.923076923076923	0	0	0.75	0	0	0.666666666666667	0.666666666666667	0	0	0.0666666666666667	0.666666666666667	0	0	0.875	0	0	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Paludibacteraceae"	"g__Paludibacter"	"s__"	"B"	"p__Bacteroidota , f__Paludibacteraceae ( STB_57 )"	"f__Paludibacteraceae , g__Paludibacter ( STB_57 )"	"g__Paludibacter , s__ ( STB_57 )"
"STB_58"	8.55085812195122	0	0	0.125	0.0769230769230769	0	0.444444444444444	0	0	0	0	0	0.2	0.363636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Patescibacteria"	"c__Microgenomatia"	"o__Shapirobacterales"	"f__UBA12405"	"g__"	"s__"	"B"	"p__Patescibacteria , f__UBA12405 ( STB_58 )"	"f__UBA12405 , g__ ( STB_58 )"	"g__ , s__ ( STB_58 )"
"STB_59"	2.94277490909091	0	0	0.375	0.153846153846154	0	0.888888888888889	0	0	0	0.571428571428571	0.142857142857143	0.5	0.636363636363636	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0.777777777777778	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Omnitrophota"	"c__koll11"	"o__GIF10"	"f__UBA6249"	"g__"	"s__"	"B"	"p__Omnitrophota , f__UBA6249 ( STB_59 )"	"f__UBA6249 , g__ ( STB_59 )"	"g__ , s__ ( STB_59 )"
"STB_6"	16.607783326087	0	0	0.875	0.307692307692308	0	0.666666666666667	0.6	0	0	0.714285714285714	0.142857142857143	0.8	0.727272727272727	0	0	0.642857142857143	0	0	0.5	0.3	1	0	0	0.666666666666667	0	0	0	0	0	1	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Campylobacterota"	"c__Campylobacteria"	"o__Campylobacterales"	"f__Sulfurimonadaceae"	"g__Sulfuricurvum"	"s__"	"B"	"p__Campylobacterota , f__Sulfurimonadaceae ( STB_6 )"	"f__Sulfurimonadaceae , g__Sulfuricurvum ( STB_6 )"	"g__Sulfuricurvum , s__ ( STB_6 )"
"STB_60"	2.75038563565891	0	0	0.5	0.307692307692308	0.25	0.888888888888889	0	0	0.25	0.714285714285714	0.428571428571429	0.6	0.636363636363636	0	0	0.333333333333333	0.25	0	0.25	0	0	0	0	0	0	0	0	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	"d__Bacteria"	"p__Desulfobacterota_A"	"c__Desulfovibrionia"	"o__Desulfovibrionales"	"f__Desulfovibrionaceae"	"g__"	"s__"	"B"	"p__Desulfobacterota_A , f__Desulfovibrionaceae ( STB_60 )"	"f__Desulfovibrionaceae , g__ ( STB_60 )"	"g__ , s__ ( STB_60 )"
"STB_61"	5.91508558888889	0	0	0.875	0.461538461538462	0.5	0.777777777777778	0.6	0	0	0.857142857142857	0.285714285714286	0.7	0.909090909090909	0	0	1	0	0	0.75	0.3	1	0	0	0.75	0	0	0	0	0	1	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Gallionellaceae"	"g__Gallionella"	"s__"	"B"	"p__Proteobacteria , f__Gallionellaceae ( STB_61 )"	"f__Gallionellaceae , g__Gallionella ( STB_61 )"	"g__Gallionella , s__ ( STB_61 )"
"STB_62"	2.97817178414097	0	0	0.75	0.384615384615385	0.5	0.888888888888889	0.2	0	0.125	1	0.142857142857143	0.7	0.818181818181818	0	0	0.714285714285714	0	0	0.5	0	0	0.666666666666667	0.666666666666667	0	0	0.133333333333333	0.333333333333333	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Verrucomicrobiota"	"c__Verrucomicrobiae"	"o__Methylacidiphilales"	"f__Methylacidiphilaceae"	"g__LP2A"	"s__"	"B"	"p__Verrucomicrobiota , f__Methylacidiphilaceae ( STB_62 )"	"f__Methylacidiphilaceae , g__LP2A ( STB_62 )"	"g__LP2A , s__ ( STB_62 )"
"STB_63"	11.2391391219512	0	0	0.125	0.0769230769230769	0	0.555555555555556	0	0	0	0.285714285714286	0	0.2	0.636363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Patescibacteria"	"c__Paceibacteria"	"o__UBA6257"	"f__Colwellbacteraceae"	"g__"	"s__"	"B"	"p__Patescibacteria , f__Colwellbacteraceae ( STB_63 )"	"f__Colwellbacteraceae , g__ ( STB_63 )"	"g__ , s__ ( STB_63 )"
"STB_64"	4.01213035	0	0.5	0.5	0.230769230769231	0.25	1	0.2	0	0.125	0.714285714285714	0.714285714285714	0.6	0.636363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.111111111111111	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Omnitrophota"	"c__koll11"	"o__GIF10"	"f__UBA6249"	"g__UBA1562"	"s__"	"B"	"p__Omnitrophota , f__UBA6249 ( STB_64 )"	"f__UBA6249 , g__UBA1562 ( STB_64 )"	"g__UBA1562 , s__ ( STB_64 )"
"STB_65"	11.197045591224	0	0	0.75	0.538461538461538	0.25	0.666666666666667	1	0.0714285714285714	0	0.857142857142857	0.285714285714286	0.6	1	0	0	0.928571428571429	0	0	1	0.3	1	0	0	0.75	0	0.2	0.666666666666667	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	"d__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Burkholderiaceae"	"g__Rhodoferax"	"s__"	"B"	"p__Proteobacteria , f__Burkholderiaceae ( STB_65 )"	"f__Burkholderiaceae , g__Rhodoferax ( STB_65 )"	"g__Rhodoferax , s__ ( STB_65 )"
