genome	mean_coverage_bin	total_mean_coverage_site	relative_mean_coverage_bin	3-Hydroxypropionate bi-cycle	"Acetyl-CoA pathway, CO2 => acetyl-CoA"	"Citrate cycle (TCA cycle, Krebs cycle)"	Dicarboxylate-hydroxybutyrate cycle	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"	Glyoxylate cycle	Hydroxypropionate-hydroxybutylate cycle	"Methanogenesis, CO2 => methane"	Pentose phosphate pathway (Pentose phosphate cycle)	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Reductive citrate cycle (Arnon-Buchanan cycle)	Reductive pentose phosphate cycle (Calvin cycle)	"Complex I: NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria"	Complex I: NADH dehydrogenase (ubiquinone) 1 alpha subcomplex	"Complex I: NADH:quinone oxidoreductase, prokaryotes"	"Complex II: Fumarate reductase, prokaryotes"	Complex II: Succinate dehydrogenase (ubiquinone)	"Complex II: Succinate dehydrogenase, prokaryotes"	Complex III: Cytochrome bc1 complex	Complex III: Cytochrome bc1 complex respiratory unit	Complex III: Cytochrome bd ubiquinol oxidase	Complex IV High affinity: Cytochrome bd ubiquinol oxidase	"Complex IV High affinity: Cytochrome c oxidase, cbb3-type"	Complex IV Low affinity: Cytochrome aa3-600 menaquinol oxidase	Complex IV Low affinity: Cytochrome c oxidase	"Complex IV Low affinity: Cytochrome c oxidase, prokaryotes"	Complex IV Low affinity: Cytochrome o ubiquinol oxidase	"Complex V: F-type ATPase, eukaryotes"	"Complex V: F-type ATPase, prokaryotes and chloroplasts"	"Complex V: V-type ATPase, eukaryotes"	"Complex V: V/A-type ATPase, prokaryotes"	CAZy: Alpha-galactans	CAZy: Alpha-mannan	CAZy: Amorphous Cellulose	CAZy: Arabinan	CAZy: Arabinose cleavage	CAZy: Beta-galactan (pectic galactan)	CAZy: Beta-mannan	CAZy: Chitin	CAZy: Crystalline Cellulose	CAZy: Fucose Cleavage	CAZy: Mixed-Linkage glucans	CAZy: Mucin	CAZy: Pectin	CAZy: Polyphenolics	CAZy: Rhamnose cleavage	CAZy: Starch	CAZy: Sulf-Polysachharides	CAZy: Xylans	CAZy: Xyloglucan	Methanogenesis and methanotrophy: Key functional gene	"Methanogenesis and methanotrophy: acetate => methane, pt 1"	"Methanogenesis and methanotrophy: acetate => methane, pt 2"	"Methanogenesis and methanotrophy: acetate => methane, pt 3"	Methanogenesis and methanotrophy: dimethylamine => monomethylamine	"Methanogenesis and methanotrophy: methane => methanol, with oxygen (mmo)"	"Methanogenesis and methanotrophy: methane => methanol, with oxygen (pmo)"	Methanogenesis and methanotrophy: methanol => methane	Methanogenesis and methanotrophy: monomethylamine => ammonia	Methanogenesis and methanotrophy: putative but not defining CO2 => methane	Methanogenesis and methanotrophy: trimethylamine => dimethylamine	Nitrogen metabolism: Bacterial (aerobic-specific) ammonia oxidation	Nitrogen metabolism: Bacterial (anaerobic-specific) ammonia oxidation	Nitrogen metabolism: Bacterial/Archaeal ammonia oxidation	Nitrogen metabolism: Dissimilatory nitrite reduction to ammonia (DNRA)	Nitrogen metabolism: Nitrogen fixation altennative	Nitrogen metabolism: ammonia => nitrite	Nitrogen metabolism: nitrate => nitrite	Nitrogen metabolism: nitric oxide => nitrous oxide	Nitrogen metabolism: nitrite => nitrate	Nitrogen metabolism: nitrite => nitric oxide	Nitrogen metabolism: nitrogen => ammonia	Nitrogen metabolism: nitrous oxide => nitrogen	Other Reductases: TMAO reductase	"Other Reductases: arsenate reduction, pt 1"	"Other Reductases: arsenate reduction, pt 2"	Other Reductases: mercury reduction	Other Reductases: selenate/Chlorate reduction	Photosynthesis: Photosystem I	Photosynthesis: Photosystem II	SCFA and alcohol conversions: Alcohol production	"SCFA and alcohol conversions: Butyrate, pt 1"	"SCFA and alcohol conversions: Butyrate, pt 2"	"SCFA and alcohol conversions: Propionate, pt 1"	"SCFA and alcohol conversions: Propionate, pt 2"	"SCFA and alcohol conversions: acetate, pt 1"	"SCFA and alcohol conversions: acetate, pt 2"	"SCFA and alcohol conversions: acetate, pt 3"	SCFA and alcohol conversions: lactate D	SCFA and alcohol conversions: lactate L	SCFA and alcohol conversions: pyruvate => acetyl CoA v1	SCFA and alcohol conversions: pyruvate => acetyl CoA v2	SCFA and alcohol conversions: pyruvate => acetylCoA f+ formate v3	"Sulfur metabolism: Thiosulfate oxidation by SOX complex, thiosulfate => sulfate"	Sulfur metabolism: dissimilatory sulfate reduction (and oxidation) sulfate => sulfide	Sulfur metabolism: tetrathionate => thiosulfate	Sulfur metabolism: thiosulfate => sulfite	Kingdom	Phylum	Class	Order	Family	Genus	Species	Sample_site	phylum_family_genome	family_genus_genome	genus_species_genome
STC_42	5.667177883	3154.197285	0.179671002	0	1	0.25	0.230769231	0	0.777777778	0	0	0.75	0.285714286	0.571428571	0.5	0.545454545	0	0	0.416666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.777777778	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Archaea	p__Halobacterota	c__Methanosarcinia	o__Methanotrichales	f__Methanotrichaceae	g__Methanothrix	s__	C	"p__Halobacterota , f__Methanotrichaceae ( STC_42 )"	"f__Methanotrichaceae , g__Methanothrix ( STC_42 )"	"g__Methanothrix , s__ ( STC_42 )"
STC_43	4.070841052	3154.197285	0.129061079	0	0	0.125	0.076923077	0	0.444444444	0	0	0	0	0	0.2	0.181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__Paceibacterales	f__UBA5633	g__	s__	C	"p__Patescibacteria , f__UBA5633 ( STC_43 )"	"f__UBA5633 , g__ ( STC_43 )"	"g__ , s__ ( STC_43 )"
STC_44	164.3477473	3154.197285	5.210446031	0.25	0	1	0.538461538	0	0.666666667	1	0.071428571	0.25	0.571428571	0.285714286	0.7	0.636363636	0	0	1	0	0.5	1	0.3	1	0	0	0.75	0	0	0	0	0	0.875	0	0.666666667	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Beggiatoales	f__Beggiatoaceae	g__	s__	C	"p__Proteobacteria , f__Beggiatoaceae ( STC_44 )"	"f__Beggiatoaceae , g__ ( STC_44 )"	"g__ , s__ ( STC_44 )"
STC_45	16.97994276	3154.197285	0.538328494	0	0	0.75	0.538461538	0.5	0.888888889	0.8	0.071428571	0.125	0.857142857	0.142857143	0.5	0.727272727	0	0	0.769230769	0	0	0.75	0	0	0.666666667	0.666666667	1	0	0.133333333	0.333333333	0	0	0.75	0	0	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__	C	"p__Bacteroidota , f__Flavobacteriaceae ( STC_45 )"	"f__Flavobacteriaceae , g__Flavobacterium ( STC_45 )"	"g__Flavobacterium , s__ ( STC_45 )"
STC_46	106.3656669	3154.197285	3.372194485	0	0	1	0.615384615	0.75	0.777777778	1	0.071428571	0	0.857142857	0.428571429	0.9	0.909090909	0	0	1	0	0	0.75	0.3	1	0	0	1	0	0.2	0.666666667	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Rhodoferax	s__	C	"p__Proteobacteria , f__Burkholderiaceae ( STC_46 )"	"f__Burkholderiaceae , g__Rhodoferax ( STC_46 )"	"g__Rhodoferax , s__ ( STC_46 )"
STC_47	13.15762571	3154.197285	0.417146568	0	0	0.5	0.384615385	0	0.555555556	0	0	0.875	0.285714286	0.142857143	0.6	0.363636364	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Archaea	p__Halobacterota	c__Methanomicrobia	o__Methanomicrobiales	f__Methanocorpusculaceae	g__Methanocorpusculum	s__Methanocorpusculum parvum	C	"p__Halobacterota , f__Methanocorpusculaceae ( STC_47 )"	"f__Methanocorpusculaceae , g__Methanocorpusculum ( STC_47 )"	"g__Methanocorpusculum , s__Methanocorpusculum parvum ( STC_47 )"
STC_48	6.083848644	3154.197285	0.192881044	0	0	0.5	0.230769231	0.75	0.555555556	0.2	0	0.25	0.714285714	0.142857143	0.4	0.636363636	0	0	0	0	0	0.5	0.3	1	1	1	0	0	0.2	1	0	0	0.25	0	0.111111111	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylomonadaceae	g__	s__	C	"p__Proteobacteria , f__Methylomonadaceae ( STC_48 )"	"f__Methylomonadaceae , g__ ( STC_48 )"	"g__ , s__ ( STC_48 )"
STC_49	3.590453864	3154.197285	0.113830986	0	0	0	0.153846154	0.25	0.666666667	0	0	0	0.714285714	0	0.1	0.545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Patescibacteria	c__ABY1	o__Buchananbacterales	f__UBA6539	g__	s__	C	"p__Patescibacteria , f__UBA6539 ( STC_49 )"	"f__UBA6539 , g__ ( STC_49 )"	"g__ , s__ ( STC_49 )"
STC_5	12.58113131	3154.197285	0.398869512	0	0	0.75	0.384615385	0.75	1	0.2	0.071428571	0	0.857142857	0.285714286	0.8	0.636363636	0	0	0.538461538	0	0	0.75	0	0	0.666666667	0.666666667	0	0	0.066666667	0.666666667	0	0	0.875	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA7332	g__UBA7332	s__	C	"p__Bacteroidota , f__UBA7332 ( STC_5 )"	"f__UBA7332 , g__UBA7332 ( STC_5 )"	"g__UBA7332 , s__ ( STC_5 )"
STC_50	2.658588448	3154.197285	0.084287323	0	0	0.5	0.307692308	0	0.888888889	0	0.071428571	0	0.571428571	0.285714286	0.7	0.636363636	0	0	0.642857143	0	0	0.75	0	0	0.666666667	0.666666667	0	0	0	0	0	0	1	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Elusimicrobiota	c__Elusimicrobia	o__Elusimicrobiales	f__UBA9959	g__UBA9959	s__	C	"p__Elusimicrobiota , f__UBA9959 ( STC_50 )"	"f__UBA9959 , g__UBA9959 ( STC_50 )"	"g__UBA9959 , s__ ( STC_50 )"
STC_51	8.723645393	3154.197285	0.276572598	0	0	1	0.384615385	1	0.666666667	1	0.071428571	0	0.857142857	0.571428571	0.8	0.636363636	0	0.071428571	1	0	0	1	0.2	0.666666667	0.666666667	0.666666667	0	0	0.133333333	1	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__Acidocella	s__	C	"p__Proteobacteria , f__Acetobacteraceae ( STC_51 )"	"f__Acetobacteraceae , g__Acidocella ( STC_51 )"	"g__Acidocella , s__ ( STC_51 )"
STC_52	7.954277764	3154.197285	0.252180731	0	0	0.875	0.384615385	0.25	1	0.4	0.214285714	0.125	0.714285714	0.285714286	0.8	0.636363636	0	0	0.785714286	0	0	0.75	0	0	0	0	1	0	0.133333333	0.666666667	0	0	0.875	0	0	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Sediminibacterium	s__	C	"p__Bacteroidota , f__Chitinophagaceae ( STC_52 )"	"f__Chitinophagaceae , g__Sediminibacterium ( STC_52 )"	"g__Sediminibacterium , s__ ( STC_52 )"
STC_53	6.079173071	3154.197285	0.19273281	0	0	0.875	0.384615385	1	0.666666667	0.6	0	0	0.857142857	0.142857143	0.9	0.727272727	0	0	0.714285714	0.25	0	0.5	0.3	1	0.666666667	0.666666667	0.333333333	0	0	0	0	0	0.875	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurimonadaceae	g__Sulfurimonas	s__	C	"p__Campylobacterota , f__Sulfurimonadaceae ( STC_53 )"	"f__Sulfurimonadaceae , g__Sulfurimonas ( STC_53 )"	"g__Sulfurimonas , s__ ( STC_53 )"
STC_54	10.617223	3154.197285	0.33660618	0	0	0.125	0.076923077	0.25	0.555555556	0	0	0	0.714285714	0	0.2	0.636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Daviesbacterales	f__UBA10151	g__GWC1-40-9	s__	C	"p__Patescibacteria , f__UBA10151 ( STC_54 )"	"f__UBA10151 , g__GWC1-40-9 ( STC_54 )"	"g__GWC1-40-9 , s__ ( STC_54 )"
STC_55	4.143113385	3154.197285	0.131352386	0	0	0.875	0.307692308	0	0.666666667	0.6	0	0	0.714285714	0.142857143	0.8	0.727272727	0	0	0.642857143	0	0	0.5	0.3	1	0	0	0.666666667	0	0	0	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurimonadaceae	g__Sulfuricurvum	s__	C	"p__Campylobacterota , f__Sulfurimonadaceae ( STC_55 )"	"f__Sulfurimonadaceae , g__Sulfuricurvum ( STC_55 )"	"g__Sulfuricurvum , s__ ( STC_55 )"
STC_56	9.436587583	3154.197285	0.299175566	0	0	0.375	0.230769231	0.25	0.888888889	0	0.142857143	0	0.857142857	0.428571429	0.5	0.636363636	0	0	0.181818182	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.75	0	0.333333333	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA932	g__DMER64	s__DMER64 sp001603455	C	"p__Bacteroidota , f__UBA932 ( STC_56 )"	"f__UBA932 , g__DMER64 ( STC_56 )"	"g__DMER64 , s__DMER64 sp001603455 ( STC_56 )"
STC_57	3.2206551	3154.197285	0.102106964	0	0	0.5	0.384615385	0	0.888888889	0	0	0.875	0.285714286	0.285714286	0.6	0.454545455	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.777777778	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	d__Archaea	p__Halobacterota	c__Methanomicrobia	o__Methanomicrobiales	f__Methanocullaceae	g__Methanoculleus	s__Methanoculleus sp002506585	C	"p__Halobacterota , f__Methanocullaceae ( STC_57 )"	"f__Methanocullaceae , g__Methanoculleus ( STC_57 )"	"g__Methanoculleus , s__Methanoculleus sp002506585 ( STC_57 )"
STC_58	2.91137655	3154.197285	0.092301663	0	0	0.25	0.153846154	0.5	0.666666667	0	0.142857143	0	0.714285714	0.428571429	0.4	0.636363636	0	0	0.181818182	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.75	0	0.333333333	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA932	g__DMER64	s__DMER64 sp001512865	C	"p__Bacteroidota , f__UBA932 ( STC_58 )"	"f__UBA932 , g__DMER64 ( STC_58 )"	"g__DMER64 , s__DMER64 sp001512865 ( STC_58 )"
STC_59	2.911775061	3154.197285	0.092314297	0	0	0	0	0.5	0	0	0	0	0.285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Patescibacteria	c__Gracilibacteria	o__BD1-5	f__UBA6164	g__	s__	C	"p__Patescibacteria , f__UBA6164 ( STC_59 )"	"f__UBA6164 , g__ ( STC_59 )"	"g__ , s__ ( STC_59 )"
